0.000012442114400013594,0.0002423857096451495,0.0022463476126645604,0.012174746826762043,0.04125835270567909,0.088034813344209075,0.11412921021749901,0.087761246687639693,0.06413134029072698,0.090406811259282554,0.090048903288024257,0.065712282629266647,0.089844483500254687,0.080012329002697616,0.07133874031817533,0.092453754051219226,0.067412347706408579,0.090969665967657894,0.074432810606250545,0.085690258263858446,0.082864137525768869,0.083697105928041319,0.089208434120260809,0.088015934902219677,0.091916062354625581,0.10506295252146956,0.084999906139831939,0.15572598561543102,0.08163271257848919
0.000060560896970506595,0.0009814088284387533,0.0073709986236840139,0.031229739487239497,0.078522673902459461,0.11508861558960991,0.094786635000710296,0.064431105216556673,0.08881456638360008,0.091274247727746043,0.065712282629266647,0.090325010198270456,0.077557613708598658,0.073433100958648404,0.089704103267607365,0.066626315103265414,0.092011403704833751,0.068416762088939147,0.090969665967657894,0.072003583912808552,0.092280939154287804,0.073778915381486134,0.099051302106941611,0.07267243589496587,0.11232499316050175,0.075020781332197145,0.11787435548241182,0.13356145617277126,0.044148893891499308
0.0002558653103048962,0.0033871139843569062,0.020095942517785778,0.064072568700224104,0.11268055959824121,0.10533288473183703,0.066739775459187738,0.085134908329988056,0.094734801367295697,0.066060758055644158,0.089844483500254687,0.077557613708598658,0.074186942803632372,0.087980311054635738,0.067085055657732924,0.091135671919494962,0.066453327951767405,0.092011403704833751,0.067412347706408579,0.094378788025227883,0.068094319011494794,0.098753269002738193,0.07115420192728504,0.099716075494050344,0.089258454028026696,0.081892967296371094,0.13680416897917748,0.092250785678751196,0.020725090134696592
0.00094144741407399932,0.009959328950020459,0.045184447222025048,0.10302313006193592,0.11756102049681538,0.073996406208467372,0.078991368870365626,0.099464511332728047,0.067768812524453294,0.088042598851196121,0.080012329002697616,0.073433100958648404,0.087980311054635738,0.067375592850877386,0.090251795353929916,0.066234241818416895,0.091135671919494962,0.066626315103265414,0.092453754051219226,0.068752681456897154,0.092163558588011768,0.077604468054509846,0.083677625177967971,0.10074596528329058,0.069045262420815623,0.11388027987337457,0.12074865250956286,0.05240892775338635,0.0084730267266659939
0.0030226007185188479,0.024869687147204067,0.082700504270691131,0.12598637076559134,0.089612044569438267,0.071735177244105774,0.10294577074232521,0.072873561039804827,0.084072006166167306,0.085046314325495969,0.07133874031817533,0.089704103267607365,0.067085055657732924,0.090251795353929916,0.066311865295494854,0.090251795353929916,0.067085055657732924,0.089704103267607365,0.07133874031817533,0.085046314325495969,0.084072006166167306,0.072873561039804827,0.10294577074232521,0.071735177244105774,0.089612044569438267,0.12598637076559134,0.082700504270691131,0.024869687147204067,0.0030226007185188479
0.0084730267266659939,0.05240892775338635,0.12074865250956286,0.11388027987337457,0.069045262420815623,0.10074596528329058,0.083677625177967971,0.077604468054509846,0.092163558588011768,0.068752681456897154,0.092453754051219226,0.066626315103265414,0.091135671919494962,0.066234241818416895,0.090251795353929916,0.067375592850877386,0.087980311054635738,0.073433100958648404,0.080012329002697616,0.088042598851196121,0.067768812524453294,0.099464511332728047,0.078991368870365626,0.073996406208467372,0.11756102049681538,0.10302313006193592,0.045184447222025048,0.009959328950020459,0.00094144741407399932
0.020725090134696592,0.092250785678751196,0.13680416897917748,0.081892967296371094,0.089258454028026696,0.099716075494050344,0.07115420192728504,0.098753269002738193,0.068094319011494794,0.094378788025227883,0.067412347706408579,0.092011403704833751,0.066453327951767405,0.091135671919494962,0.067085055657732924,0.087980311054635738,0.074186942803632372,0.077557613708598658,0.089844483500254687,0.066060758055644158,0.094734801367295697,0.085134908329988056,0.066739775459187738,0.10533288473183703,0.11268055959824121,0.064072568700224104,0.020095942517785778,0.0033871139843569062,0.0002558653103048962
0.044148893891499308,0.13356145617277126,0.11787435548241182,0.075020781332197145,0.11232499316050175,0.07267243589496587,0.099051302106941611,0.073778915381486134,0.092280939154287804,0.072003583912808552,0.090969665967657894,0.068416762088939147,0.092011403704833751,0.066626315103265414,0.089704103267607365,0.073433100958648404,0.077557613708598658,0.090325010198270456,0.065712282629266647,0.091274247727746043,0.08881456638360008,0.064431105216556673,0.094786635000710296,0.11508861558960991,0.078522673902459461,0.031229739487239497,0.0073709986236840139,0.0009814088284387533,0.000060560896970506595
0.08163271257848919,0.15572598561543102,0.084999906139831939,0.10506295252146956,0.091916062354625581,0.088015934902219677,0.089208434120260809,0.083697105928041319,0.082864137525768869,0.085690258263858446,0.074432810606250545,0.090969665967657894,0.067412347706408579,0.092453754051219226,0.07133874031817533,0.080012329002697616,0.089844483500254687,0.065712282629266647,0.090048903288024257,0.090406811259282554,0.06413134029072698,0.087761246687639693,0.11412921021749901,0.088034813344209075,0.04125835270567909,0.012174746826762043,0.0022463476126645604,0.0002423857096451495,0.000012442114400013594
0.13037250974857281,0.14319325040949948,0.081079005178978295,0.12037125101666314,0.075212736122403234,0.10731618719730391,0.073545053196350977,0.097759715631015508,0.076475226034612154,0.085986731248595227,0.085690258263858446,0.072003583912808552,0.094378788025227883,0.068752681456897154,0.085046314325495969,0.088042598851196121,0.066060758055644158,0.091274247727746043,0.090406811259282554,0.06419810898564526,0.084370962761363597,0.11257351480247589,0.093447955128486518,0.048875587506399775,0.016802153349766813,0.0038417932978879074,0.0005705048201128291,0.000050924795654447815,2.2078699003975142e-6
0.17860697282376299,0.10668952199160582,0.11480410007951509,0.092624683779860988,0.10518332930914617,0.07958879670173016,0.10405281483760834,0.071784496646969702,0.099168452598103639,0.076475226034612154,0.082864137525768869,0.092280939154287804,0.068094319011494794,0.092163558588011768,0.084072006166167306,0.067768812524453294,0.094734801367295697,0.08881456638360008,0.06413134029072698,0.084370962761363597,0.11190521958204843,0.095826756383139538,0.053528484707199645,0.020372912498124069,0.0053905132966937055,0.00098652645358214277,0.00012063687671404176,9.0598860072080678e-6,3.360805297742609e-7
0.20794344923845941,0.084144591034887102,0.13694894411459147,0.081276519623676675,0.1108556089884808,0.088760791187339955,0.086660119717828721,0.10109085440655992,0.071784496646969702,0.097759715631015508,0.083697105928041319,0.073778915381486134,0.098753269002738193,0.077604468054509846,0.072873561039804827,0.099464511332728047,0.085134908329988056,0.064431105216556673,0.087761246687639693,0.11257351480247589,0.095826756383139538,0.055082392906398477,0.022298480329124712,0.0065046483482645821,0.0013722546103641314,0.00020609326350715161,0.000021138815282903232,1.3546258630750705e-6,4.3475809531372545e-8
0.20316250098079153,0.10569853802033889,0.11131283102477317,0.11784555387945519,0.079838394494366463,0.11422432248077378,0.084060937483941073,0.086660119717828721,0.10405281483760834,0.073545053196350977,0.089208434120260809,0.099051302106941611,0.07115420192728504,0.083677625177967971,0.10294577074232521,0.078991368870365626,0.066739775459187738,0.094786635000710296,0.11412921021749901,0.093447955128486518,0.053528484707199645,0.022298480329124712,0.0069087214447938621,0.0016036820478809962,0.00027704619009084516,0.00003482648858569828,3.0419164168812989e-6,1.6833388994702625e-7,4.7195813353772413e-9
0.16371906644273673,0.15458131779933916,0.084006404970547613,0.12640393611711627,0.10349650467514178,0.082181823199052539,0.11422432248077378,0.088760791187339955,0.07958879670173016,0.10731618719730391,0.088015934902219677,0.07267243589496587,0.099716075494050344,0.10074596528329058,0.071735177244105774,0.073996406208467372,0.10533288473183703,0.11508861558960991,0.088034813344209075,0.048875587506399775,0.020372912498124069,0.0065046483482645821,0.0016036820478809962,0.00030461238521906076,0.000043998842242836643,4.7041463008998672e-6,3.543565183195971e-7,1.7108202918878391e-8,4.2258752722481007e-10
0.10621801917597056,0.17806522651647057,0.114764629187029,0.08834847022275689,0.12843705045484925,0.10349650467514178,0.079838394494366463,0.1108556089884808,0.10518332930914617,0.075212736122403234,0.091916062354625581,0.11232499316050175,0.089258454028026696,0.069045262420815623,0.089612044569438267,0.11756102049681538,0.11268055959824121,0.078522673902459461,0.04125835270567909,0.016802153349766813,0.0053905132966937055,0.0013722546103641314,0.00027704619009084516,0.000043998842242836643,5.4030021246511049e-6,4.9786335691931609e-7,3.2693717155941636e-8,1.3894183408367671e-9,3.04630303914138e-11
0.053544591654126054,0.14547768761049084,0.16598960689479858,0.10415012329711209,0.08834847022275689,0.12640393611711627,0.11784555387945519,0.081276519623676675,0.092624683779860988,0.12037125101666314,0.10506295252146956,0.075020781332197145,0.081892967296371094,0.11388027987337457,0.12598637076559134,0.10302313006193592,0.064072568700224104,0.031229739487239497,0.012174746826762043,0.0038417932978879074,0.00098652645358214277,0.00020609326350715161,0.00003482648858569828,4.7041463008998672e-6,4.9786335691931609e-7,3.9981907514910883e-8,2.3101068486084506e-9,8.7094680650103987e-11,1.7062709902494693e-12
0.019829963013445525,0.080624312660387112,0.15359725540921892,0.16598960689479858,0.114764629187029,0.084006404970547613,0.11131283102477317,0.13694894411459147,0.11480410007951509,0.081079005178978295,0.084999906139831939,0.11787435548241182,0.13680416897917748,0.12074865250956286,0.082700504270691131,0.045184447222025048,0.020095942517785778,0.0073709986236840139,0.0022463476126645604,0.0005705048201128291,0.00012063687671404176,0.000021138815282903232,3.0419164168812989e-6,3.543565183195971e-7,3.2693717155941636e-8,2.3101068486084506e-9,1.1838913183126465e-10,3.9870675392010016e-12,7.0212072223471408e-14
0.0048817994267800631,0.027938175884375638,0.080624312660387112,0.14547768761049084,0.17806522651647057,0.15458131779933916,0.10569853802033889,0.084144591034887102,0.10668952199160582,0.14319325040949948,0.15572598561543102,0.13356145617277126,0.092250785678751196,0.05240892775338635,0.024869687147204067,0.009959328950020459,0.0033871139843569062,0.0009814088284387533,0.0002423857096451495,0.000050924795654447815,9.0598860072080678e-6,1.3546258630750705e-6,1.6833388994702625e-7,1.7108202918878391e-8,1.3894183408367671e-9,8.7094680650103987e-11,3.9870675392010016e-12,1.2068124277675452e-13,1.9205574788301531e-15
0.00063495854282671904,0.0048817994267800631,0.019829963013445525,0.053544591654126054,0.10621801917597056,0.16371906644273673,0.20316250098079153,0.20794344923845941,0.17860697282376299,0.13037250974857281,0.08163271257848919,0.044148893891499308,0.020725090134696592,0.0084730267266659939,0.0030226007185188479,0.00094144741407399932,0.0002558653103048962,0.000060560896970506595,0.000012442114400013594,2.2078699003975142e-6,3.360805297742609e-7,4.3475809531372545e-8,4.7195813353772413e-9,4.2258752722481007e-10,3.04630303914138e-11,1.7062709902494693e-12,7.0212072223471408e-14,1.9205574788301531e-15,2.7755575615628914e-17
