0.00020154983351925393,0.0028189205229336904,0.017796371627563382,0.061003569078524951,0.11712328891432543,0.1211711735923006,0.076735810509388379,0.086488868965033558,0.10825471055478137,0.074553088903563435,0.093999403529732406,0.092696480879154415,0.07687046090392299,0.10216722659109589,0.073319626840154295,0.10307832614368445,0.075911792714733475,0.10401174413239644,0.078155919015929359,0.11003052929797911,0.078017372600074141,0.12242886548089783,0.082415359022328579,0.12608918621231077,0.14650239550113763,0.048976609545178705
0.00081972827275999901,0.0090968134048496489,0.043578613701092242,0.10595792293525609,0.1304991376297106,0.085177789091360031,0.081737507809065354,0.11059315529462486,0.076549100160621112,0.093004252619849648,0.092696480879154415,0.077600809154964968,0.10049101049910707,0.073176889169012495,0.10235820497683017,0.073319626840154295,0.1042988243620867,0.074214857069048731,0.10802368254695485,0.077918651482225916,0.10822483664432658,0.097565610504250158,0.088728744927646762,0.14864092252970319,0.0996054678058938,0.022132663364519973
0.0028608399279502292,0.024469974161915214,0.085023049357358498,0.13632033678588399,0.10129813179269795,0.076194136397584611,0.1121728122427068,0.081830841111490223,0.089773352784025384,0.095796421696876162,0.07687046090392299,0.10049101049910707,0.073345892411340068,0.1013386208011732,0.073176889169012495,0.10216722659109589,0.075134330687973131,0.10156889627979219,0.084130700294749819,0.092347637028337362,0.10907224980022226,0.075058463439955767,0.12544182899395526,0.12932780770845103,0.054537050164268501,0.0085825197838506875
0.0085825197838506875,0.054537050164268501,0.12932780770845103,0.12544182899395526,0.075058463439955767,0.10907224980022226,0.092347637028337362,0.084130700294749819,0.10156889627979219,0.075134330687973131,0.10216722659109589,0.073176889169012495,0.1013386208011732,0.073345892411340068,0.10049101049910707,0.07687046090392299,0.095796421696876162,0.089773352784025384,0.081830841111490223,0.1121728122427068,0.076194136397584611,0.10129813179269795,0.13632033678588399,0.085023049357358498,0.024469974161915214,0.0028608399279502292
0.022132663364519973,0.0996054678058938,0.14864092252970319,0.088728744927646762,0.097565610504250158,0.10822483664432658,0.077918651482225916,0.10802368254695485,0.074214857069048731,0.1042988243620867,0.073319626840154295,0.10235820497683017,0.073176889169012495,0.10049101049910707,0.077600809154964968,0.092696480879154415,0.093004252619849648,0.076549100160621112,0.11059315529462486,0.081737507809065354,0.085177789091360031,0.1304991376297106,0.10595792293525609,0.043578613701092242,0.0090968134048496489,0.00081972827275999901
0.048976609545178705,0.14650239550113763,0.12608918621231077,0.082415359022328579,0.12242886548089783,0.078017372600074141,0.11003052929797911,0.078155919015929359,0.10401174413239644,0.075911792714733475,0.10307832614368445,0.073319626840154295,0.10216722659109589,0.07687046090392299,0.092696480879154415,0.093999403529732406,0.074553088903563435,0.10825471055478137,0.086488868965033558,0.076735810509388379,0.1211711735923006,0.11712328891432543,0.061003569078524951,0.017796371627563382,0.0028189205229336904,0.00020154983351925393
0.092662210903635232,0.16930328386533798,0.089417348214877848,0.11822880479423319,0.095506255860102992,0.10088732671308098,0.092045928750763176,0.097439715144790405,0.084402939407853662,0.10075130156206744,0.075911792714733475,0.1042988243620867,0.075134330687973131,0.095796421696876162,0.093004252619849648,0.074553088903563435,0.10727290164489238,0.088942023816409988,0.073140012667151764,0.11346962799028671,0.12170811787109056,0.074118558222489678,0.026868332995721467,0.0058653755118734981,0.00072960493550620907,0.000042369552310761423
0.14902649430104367,0.15019937216012945,0.091664917222192565,0.12836987299918675,0.084513323803878547,0.11392848410235086,0.084962628096613366,0.10053282238620105,0.092574158175572469,0.084402939407853662,0.10401174413239644,0.074214857069048731,0.10156889627979219,0.089773352784025384,0.076549100160621112,0.10825471055478137,0.088942023816409988,0.072194580529466925,0.10936601635709275,0.12303812867256165,0.082410523662009915,0.034434605426276584,0.0092352060393212029,0.0015694293097535383,0.00015747441253111538,7.5713303003121306e-6
0.20203056553930164,0.10779914087694038,0.13326399155877465,0.093027637215647165,0.12207249680199903,0.081562184732017814,0.11620012241054078,0.08140842697808598,0.10053282238620105,0.097439715144790405,0.078155919015929359,0.10802368254695485,0.084130700294749819,0.081830841111490223,0.11059315529462486,0.086488868965033558,0.073140012667151764,0.10936601635709275,0.1232465080997399,0.086328629339734242,0.039327625021340737,0.012060228124577475,0.0025011898769293598,0.00034097289762461056,0.000028195191153664684,1.1404684557983011e-6
0.22815178966825973,0.092224894850582249,0.14613988857898126,0.096139969683490151,0.11046323826935,0.11037228294315881,0.083683922118703093,0.11620012241054078,0.084962628096613366,0.092045928750763176,0.11003052929797911,0.077918651482225916,0.092347637028337362,0.1121728122427068,0.081737507809065354,0.076735810509388379,0.11346962799028671,0.12303812867256165,0.086328629339734242,0.041007013457013001,0.013653370533369416,0.0032241719860264545,0.00053432892665789613,0.000059821806392597148,4.1487010214892207e-6,1.4310261450675913e-7
0.2110986761187085,0.13084175946736086,0.10701509617260384,0.13990618145703388,0.086801038584491828,0.11550522208921733,0.11037228294315881,0.081562184732017814,0.11392848410235086,0.10088732671308098,0.078017372600074141,0.10822483664432658,0.10907224980022226,0.076194136397584611,0.085177789091360031,0.1211711735923006,0.12170811787109056,0.082410523662009915,0.039327625021340737,0.013653370533369416,0.003495603368632024,0.00065831737666677051,0.000089405949640002158,8.3768705417091923e-6,4.9438600947035623e-7,1.4711829696764255e-8
0.15629469380452778,0.18448088542515133,0.096135524337833386,0.1221581427169003,0.13359326730190091,0.086801038584491828,0.11046323826935,0.12207249680199903,0.084513323803878547,0.095506255860102992,0.12242886548089783,0.097565610504250158,0.075058463439955767,0.10129813179269795,0.1304991376297106,0.11712328891432543,0.074118558222489678,0.034434605426276584,0.012060228124577475,0.0032241719860264545,0.00065831737666677051,0.00010152461213763786,0.000011526301273221374,9.1787944784109158e-7,4.66719092574415e-8,1.2102717711803397e-9
0.089412686064127254,0.18649755062636849,0.15453901280689484,0.091752080426938676,0.1221581427169003,0.13990618145703388,0.096139969683490151,0.093027637215647165,0.12836987299918675,0.11822880479423319,0.082415359022328579,0.088728744927646762,0.12544182899395526,0.13632033678588399,0.10595792293525609,0.061003569078524951,0.026868332995721467,0.0092352060393212029,0.0025011898769293598,0.00053432892665789613,0.000089405949640002158,0.000011526301273221374,1.111738480119584e-6,7.6223525505226936e-8,3.3746549673238048e-9,7.6929923776030384e-11
0.037386705492278106,0.12472998538842543,0.18758214120660028,0.15453901280689484,0.096135524337833386,0.10701509617260384,0.14613988857898126,0.13326399155877465,0.091664917222192565,0.089417348214877848,0.12608918621231077,0.14864092252970319,0.12932780770845103,0.085023049357358498,0.043578613701092242,0.017796371627563382,0.0058653755118734981,0.0015694293097535383,0.00034097289762461056,0.000059821806392597148,8.3768705417091923e-6,9.1787944784109158e-7,7.6223525505226936e-8,4.5491034939004749e-9,1.7697323500787318e-10,3.5741341393286513e-12
0.010342720552939605,0.051005723275627801,0.12472998538842543,0.18649755062636849,0.18448088542515133,0.13084175946736086,0.092224894850582249,0.10779914087694038,0.15019937216012945,0.16930328386533798,0.14650239550113763,0.0996054678058938,0.054537050164268501,0.024469974161915214,0.0090968134048496489,0.0028189205229336904,0.00072960493550620907,0.00015747441253111538,0.000028195191153664684,4.1487010214892207e-6,4.9438600947035623e-7,4.66719092574415e-8,3.3746549673238048e-9,1.7697323500787318e-10,6.0982330296610598e-12,1.098616031645337e-13
0.0015050869163300007,0.010342720552939605,0.037386705492278106,0.089412686064127254,0.15629469380452778,0.2110986761187085,0.22815178966825973,0.20203056553930164,0.14902649430104367,0.092662210903635232,0.048976609545178705,0.022132663364519973,0.0085825197838506875,0.0028608399279502292,0.00081972827275999901,0.00020154983351925393,0.000042369552310761423,7.5713303003121306e-6,1.1404684557983011e-6,1.4310261450675913e-7,1.4711829696764255e-8,1.2102717711803397e-9,7.6929923776030384e-11,3.5741341393286513e-12,1.098616031645337e-13,1.7763568394002505e-15
