0.000024652302142936868,0.00043353384298917361,0.0035878155494084621,0.017111368493724391,0.049980042346643975,0.089184515691803747,0.09326337897241467,0.061925079000001128,0.061266144075309887,0.082885834767567923,0.063734376540844717,0.061646747977213859,0.077675959537087564,0.056938760287970906,0.070512911758769798,0.066793438574942031,0.060060788607599752,0.073751558642823561,0.056170942328659669,0.075240625940390088,0.056911224355420999,0.074923019940509927,0.058697550304203117,0.07575087802864,0.059615021343902891,0.079108662506457273,0.059366255047436571,0.08472652063098361,0.060757105738364233,0.087380782759008542,0.075762405548919066,0.072177400879427659,0.11873178609388137,0.079547093333611799,0.017971528262200977
0.000098210785897665791,0.0014492896801936275,0.0098069274414071724,0.036875517201291266,0.08048292776330362,0.099379877349164292,0.070139405479906684,0.057927883479699862,0.08251117754618983,0.068055052889837787,0.059769518361620569,0.078493971580192373,0.057788206545384434,0.070053357448457236,0.066793438574942031,0.06049735952606481,0.072776279290314237,0.056462791532722027,0.074639274489990428,0.055989701481427581,0.075240625940390088,0.056481615098981793,0.076517216660405098,0.056985875264476002,0.078622751493258239,0.058768634327194617,0.07906749252276568,0.066737791551780285,0.071881137429236612,0.087225158927212744,0.059977660628926181,0.097497837592791623,0.10617537168702047,0.04760179077224013,0.007955073657710929
0.00034903789738995379,0.0042520547541136662,0.022983698267513759,0.065778629109786095,0.10161938440206634,0.082715701330204126,0.056362444246181226,0.079614965376282628,0.074581094331211669,0.057765383009798246,0.079029917095997114,0.059938589372020751,0.068561636821340879,0.068283284153747948,0.060060788607599752,0.072776279290314237,0.056632868308491885,0.074106436817254057,0.05592954486281564,0.074639274489990428,0.056170942328659669,0.075315252131913362,0.057440437583043335,0.07510588656871107,0.062083765216901709,0.070854972907166908,0.073883763556447026,0.06117949101677226,0.088422825690210843,0.064231342363603147,0.074064260507516896,0.10935767367020382,0.076735124111750501,0.024488839806959921,0.0031413410765095841
0.0011078283383112964,0.010925173972990439,0.045812581040861184,0.09529843374337319,0.09790282455363013,0.060334984320429201,0.073059802096314136,0.082419860309703986,0.057307540728877862,0.077975912698458657,0.064134481244315755,0.065838551134358163,0.071200587672751797,0.05887349785596403,0.073751558642823561,0.056462791532722027,0.074106436817254057,0.055987652991600078,0.074106436817254057,0.056462791532722027,0.073751558642823561,0.05887349785596403,0.071200587672751797,0.065838551134358163,0.064134481244315755,0.077975912698458657,0.057307540728877862,0.082419860309703986,0.073059802096314136,0.060334984320429201,0.09790282455363013,0.09529843374337319,0.045812581040861184,0.010925173972990439,0.0011078283383112964
0.0031413410765095841,0.024488839806959921,0.076735124111750501,0.10935767367020382,0.074064260507516896,0.064231342363603147,0.088422825690210843,0.06117949101677226,0.073883763556447026,0.070854972907166908,0.062083765216901709,0.07510588656871107,0.057440437583043335,0.075315252131913362,0.056170942328659669,0.074639274489990428,0.05592954486281564,0.074106436817254057,0.056632868308491885,0.072776279290314237,0.060060788607599752,0.068283284153747948,0.068561636821340879,0.059938589372020751,0.079029917095997114,0.057765383009798246,0.074581094331211669,0.079614965376282628,0.056362444246181226,0.082715701330204126,0.10161938440206634,0.065778629109786095,0.022983698267513759,0.0042520547541136662,0.00034903789738995379
0.007955073657710929,0.04760179077224013,0.10617537168702047,0.097497837592791623,0.059977660628926181,0.087225158927212744,0.071881137429236612,0.066737791551780285,0.07906749252276568,0.058768634327194617,0.078622751493258239,0.056985875264476002,0.076517216660405098,0.056481615098981793,0.075240625940390088,0.055989701481427581,0.074639274489990428,0.056462791532722027,0.072776279290314237,0.06049735952606481,0.066793438574942031,0.070053357448457236,0.057788206545384434,0.078493971580192373,0.059769518361620569,0.068055052889837787,0.08251117754618983,0.057927883479699862,0.070139405479906684,0.099379877349164292,0.08048292776330362,0.036875517201291266,0.0098069274414071724,0.0014492896801936275,0.000098210785897665791
0.017971528262200977,0.079547093333611799,0.11873178609388137,0.072177400879427659,0.075762405548919066,0.087380782759008542,0.060757105738364233,0.08472652063098361,0.059366255047436571,0.079108662506457273,0.059615021343902891,0.07575087802864,0.058697550304203117,0.074923019940509927,0.056911224355420999,0.075240625940390088,0.056170942328659669,0.073751558642823561,0.060060788607599752,0.066793438574942031,0.070512911758769798,0.056938760287970906,0.077675959537087564,0.061646747977213859,0.063734376540844717,0.082885834767567923,0.061266144075309887,0.061925079000001128,0.09326337897241467,0.089184515691803747,0.049980042346643975,0.017111368493724391,0.0035878155494084621,0.00043353384298917361,0.000024652302142936868
0.036151423815043801,0.11290211213061756,0.10559154661206126,0.0638950929636277,0.096305882749607933,0.065329200651641859,0.081651093512560691,0.068013078155329921,0.07390897758844825,0.06735043000055644,0.071417965770659747,0.064306584824611645,0.072357271131018868,0.059920243740949587,0.074923019940509927,0.056481615098981793,0.075315252131913362,0.05887349785596403,0.068283284153747948,0.070053357448457236,0.056938760287970906,0.077326131420474407,0.062689640604141112,0.06141679594470808,0.082255632384309404,0.064295810185367249,0.05740546040437878,0.086677470216231884,0.093151101714446984,0.060645630064509249,0.024972751289909034,0.0066578143152356422,0.0011310571576013852,0.00011388848890476506,5.5100478303679013e-6
0.064577707298548857,0.13393905770407314,0.078925898582956292,0.084661156775807648,0.086065226599835226,0.069420989497709089,0.08348647916910161,0.064787532286059976,0.078932476787456138,0.06423259603314555,0.073382660045515393,0.066905113208596008,0.066171453794023299,0.072357271131018868,0.058697550304203117,0.076517216660405098,0.057440437583043335,0.071200587672751797,0.068561636821340879,0.057788206545384434,0.077675959537087564,0.062689640604141112,0.060701479830319794,0.081688908778020741,0.066222954301022882,0.05528093119513768,0.081415503579132966,0.094251171071005979,0.068350061801434098,0.032236414589938189,0.010223090006705654,0.0021899582625165699,0.00030803204010410799,0.000026254570012865149,1.0936291435680343e-6
0.10205908192492246,0.13057548361986957,0.067617326745808536,0.10458653606756731,0.065455981932898097,0.091905380668705948,0.062881723722469852,0.086031078936100748,0.060421498426576863,0.081840068301574281,0.060891508313441747,0.075063171164036897,0.066905113208596008,0.064306584824611645,0.07575087802864,0.056985875264476002,0.07510588656871107,0.065838551134358163,0.059938589372020751,0.078493971580192373,0.061646747977213859,0.06141679594470808,0.081688908778020741,0.066868971309347854,0.054492681098296749,0.078160796364071528,0.094102293445202165,0.073311081613295658,0.038096930345495784,0.013710682438778519,0.0034686429697862261,0.00061172576984958232,0.000072499970337472527,5.3001174506403492e-6,1.9204216822737136e-7
0.14201346100997793,0.10495341395214289,0.086984478220202161,0.092052447522285399,0.078282115947444286,0.080496580532444741,0.078152904261528564,0.069710126060809388,0.081244110885504441,0.061279359695925491,0.081891648227264898,0.060891508313441747,0.073382660045515393,0.071417965770659747,0.059615021343902891,0.078622751493258239,0.062083765216901709,0.064134481244315755,0.079029917095997114,0.059769518361620569,0.063734376540844717,0.082255632384309404,0.066222954301022882,0.054492681098296749,0.077072023410433038,0.093773199643806118,0.076012118641843444,0.04212800435043376,0.016589999529917902,0.0047358213636239311,0.00098175547328365926,0.00014532136156313628,0.000014723742893460824,9.3364570917431356e-7,2.9691486817074903e-8
0.17290411186932136,0.078318486617468748,0.11440652209378571,0.069602475838465546,0.10014167095270659,0.065405749579260867,0.08919262511127204,0.069182931249657323,0.074434736602742233,0.078942824406120373,0.061279359695925491,0.081840068301574281,0.06423259603314555,0.06735043000055644,0.079108662506457273,0.058768634327194617,0.070854972907166908,0.077975912698458657,0.057765383009798246,0.068055052889837787,0.082885834767567923,0.064295810185367249,0.05528093119513768,0.078160796364071528,0.093773199643806118,0.076861241447473176,0.044164277319926685,0.018469464115934567,0.0057462097443136175,0.0013394144902115074,0.00023233870296530332,0.000029321673363127368,2.5707697534330884e-6,1.4277371293078453e-7,4.0166616144658583e-9
0.18272586336854609,0.076959103841595768,0.11301490234653852,0.081540569795678558,0.083964547448801225,0.089882629948923847,0.066150405779129561,0.090342276970073832,0.06681518179272399,0.074434736602742233,0.081244110885504441,0.060421498426576863,0.078932476787456138,0.07390897758844825,0.059366255047436571,0.07906749252276568,0.073883763556447026,0.057307540728877862,0.074581094331211669,0.08251117754618983,0.061266144075309887,0.05740546040437878,0.081415503579132966,0.094102293445202165,0.076012118641843444,0.044164277319926685,0.019120569686001124,0.0063044844060212752,0.0015981547964043662,0.00031105208759124277,0.00004591101907945978,5.0045829811780509e-6,3.8363911832996605e-7,1.8818793151306234e-8,4.7164739232092107e-10
0.16589278749467221,0.10678165144937355,0.084659390290783881,0.1103815715134486,0.069160759857086348,0.09280132053791324,0.082569093383406894,0.067621886815743368,0.090342276970073832,0.069182931249657323,0.069710126060809388,0.086031078936100748,0.064787532286059976,0.068013078155329921,0.08472652063098361,0.066737791551780285,0.06117949101677226,0.082419860309703986,0.079614965376282628,0.057927883479699862,0.061925079000001128,0.086677470216231884,0.094251171071005979,0.073311081613295658,0.04212800435043376,0.018469464115934567,0.0063044844060212752,0.0016924713361371173,0.00035785151175700671,0.000059192047961128794,7.5367118475729302e-6,7.1741299451884822e-7,4.8515474546592851e-8,2.1176398092774422e-9,4.7577586800920247e-11
0.12765180655244734,0.14303100419408612,0.074476629507182905,0.10204640381980347,0.097870294757214516,0.068509443288551436,0.094761279165765554,0.082569093383406894,0.066150405779129561,0.08919262511127204,0.078152904261528564,0.062881723722469852,0.08348647916910161,0.081651093512560691,0.060757105738364233,0.071881137429236612,0.088422825690210843,0.073059802096314136,0.056362444246181226,0.070139405479906684,0.09326337897241467,0.093151101714446984,0.068350061801434098,0.038096930345495784,0.016589999529917902,0.0057462097443136175,0.0015981547964043662,0.00035785151175700671,0.000064276385047875925,9.1657434886732248e-6,1.0183329847224034e-6,8.5442474038048636e-8,5.1371022086218308e-9,2.0083750840898411e-10,4.0677978418497111e-12
0.081765579050230002,0.151394656666949,0.10653977360283395,0.073754483330172523,0.10750119792047376,0.093017459703461947,0.068509443288551436,0.09280132053791324,0.089882629948923847,0.065405749579260867,0.080496580532444741,0.091905380668705948,0.069420989497709089,0.065329200651641859,0.087380782759008542,0.087225158927212744,0.064231342363603147,0.060334984320429201,0.082715701330204126,0.099379877349164292,0.089184515691803747,0.060645630064509249,0.032236414589938189,0.013710682438778519,0.0047358213636239311,0.0013394144902115074,0.00031105208759124277,0.000059192047961128794,9.1657434886732248e-6,1.1401855151808698e-6,1.1161236177017298e-7,8.3215547429176513e-9,4.4787087142481194e-10,1.5775337616424538e-11,2.895078895394875e-13
0.042525318136148735,0.12064238023629645,0.14258989399202783,0.090881937378517955,0.075847368801629937,0.10750119792047376,0.097870294757214516,0.069160759857086348,0.083964547448801225,0.10014167095270659,0.078282115947444286,0.065455981932898097,0.086065226599835226,0.096305882749607933,0.075762405548919066,0.059977660628926181,0.074064260507516896,0.09790282455363013,0.10161938440206634,0.08048292776330362,0.049980042346643975,0.024972751289909034,0.010223090006705654,0.0034686429697862261,0.00098175547328365926,0.00023233870296530332,0.00004591101907945978,7.5367118475729302e-6,1.0183329847224034e-6,1.1161236177017298e-7,9.7069235672976768e-9,6.4766584149176741e-10,3.1393341621493834e-11,1.00149094211271e-12,1.6729961771469464e-14
0.017320840191637848,0.070610685800209543,0.13227252601984129,0.13700860477388809,0.090881937378517955,0.073754483330172523,0.10204640381980347,0.1103815715134486,0.081540569795678558,0.069602475838465546,0.092052447522285399,0.10458653606756731,0.084661156775807648,0.0638950929636277,0.072177400879427659,0.097497837592791623,0.10935767367020382,0.09529843374337319,0.065778629109786095,0.036875517201291266,0.017111368493724391,0.0066578143152356422,0.0021899582625165699,0.00061172576984958232,0.00014532136156313628,0.000029321673363127368,5.0045829811780509e-6,7.1741299451884822e-7,8.5442474038048636e-8,8.3215547429176513e-9,6.4766584149176741e-10,3.8913883245440619e-11,1.7079776160636945e-12,4.9583576145783566e-14,7.5713587146180962e-16
0.0052211742726900315,0.029085083639057916,0.079756156642508032,0.13227252601984129,0.14258989399202783,0.10653977360283395,0.074476629507182905,0.084659390290783881,0.11301490234653852,0.11440652209378571,0.086984478220202161,0.067617326745808536,0.078925898582956292,0.10559154661206126,0.11873178609388137,0.10617537168702047,0.076735124111750501,0.045812581040861184,0.022983698267513759,0.0098069274414071724,0.0035878155494084621,0.0011310571576013852,0.00030803204010410799,0.000072499970337472527,0.000014723742893460824,2.5707697534330884e-6,3.8363911832996605e-7,4.8515474546592851e-8,5.1371022086218308e-9,4.4787087142481194e-10,3.1393341621493834e-11,1.7079776160636945e-12,6.8212781614580137e-14,1.8098365467861891e-15,2.535890798001847e-17
0.0010534042659825534,0.0077097236740586047,0.029085083639057916,0.070610685800209543,0.12064238023629645,0.151394656666949,0.14303100419408612,0.10678165144937355,0.076959103841595768,0.078318486617468748,0.10495341395214289,0.13057548361986957,0.13393905770407314,0.11290211213061756,0.079547093333611799,0.04760179077224013,0.024488839806959921,0.010925173972990439,0.0042520547541136662,0.0014492896801936275,0.00043353384298917361,0.00011388848890476506,0.000026254570012865149,5.3001174506403492e-6,9.3364570917431356e-7,1.4277371293078453e-7,1.8818793151306234e-8,2.1176398092774422e-9,2.0083750840898411e-10,1.5775337616424538e-11,1.00149094211271e-12,4.9583576145783566e-14,1.8098365467861891e-15,4.4059265784379686e-17,5.68479648694631e-19
0.00011300897893571245,0.0010534042659825534,0.0052211742726900315,0.017320840191637848,0.042525318136148735,0.081765579050230002,0.12765180655244734,0.16589278749467221,0.18272586336854609,0.17290411186932136,0.14201346100997793,0.10205908192492246,0.064577707298548857,0.036151423815043801,0.017971528262200977,0.007955073657710929,0.0031413410765095841,0.0011078283383112964,0.00034903789738995379,0.000098210785897665791,0.000024652302142936868,5.5100478303679013e-6,1.0936291435680343e-6,1.9204216822737136e-7,2.9691486817074903e-8,4.0166616144658583e-9,4.7164739232092107e-10,4.7577586800920247e-11,4.0677978418497111e-12,2.895078895394875e-13,1.6729961771469464e-14,7.5713587146180962e-16,2.535890798001847e-17,5.68479648694631e-19,6.7762635780344027e-21
