3.1185634033397679e-9,1.1155124353477277e-7,2.0228547804519812e-6,0.00002325834967072565,0.00018600063050830094,0.0010838391451520639,0.0047091688886562106,0.015370478833014854,0.037462589842733893,0.066814197373274179,0.084154322185582177,0.072683162391096104,0.050980521315796783,0.055570887493510196,0.073431300469953877,0.063423539196047156,0.050960006668833216,0.067256754001030229,0.065494681171144271,0.051620317045241872,0.067542616497919722,0.062484554105857127,0.054082968182093977,0.070813658384703253,0.056043926219531106,0.0634009566188171,0.067826524737784696,0.055590249846080379,0.074677622268037403,0.05642733921076377,0.074631712832951148,0.063607780382979786,0.072728703192368723,0.072994206958238752,0.073561661285182847,0.083272624490765392,0.082314682881779248,0.094567258903281739,0.13424392874437746
2.0815096674384259e-8,6.6339233217244144e-7,0.000010621077704557828,0.00010664239992186213,0.00073480851638882452,0.0036273506904682277,0.013062080301038047,0.034310017092829298,0.064610637587808516,0.084205939240272733,0.073496075623739848,0.050980521315796783,0.056032605772808556,0.073520600013471062,0.061354802731242717,0.051382722289417464,0.068650681791486293,0.061759742821142482,0.052325613308920064,0.069002002769196894,0.057004457904788995,0.057574123631164975,0.068412914700644481,0.05231772670727754,0.068364334244185102,0.058702846987594179,0.061606661284777065,0.067826524737784696,0.05666619713534111,0.074396479483564338,0.055849885993320328,0.079117875745752455,0.057592157519085734,0.085163750053084391,0.059943973002944656,0.096653470526692584,0.063257559362399558,0.11830508780001961,0.099557962125583007
1.2372878195712325e-7,3.4890385068649046e-6,0.000048900973432837246,0.00042424755473647518,0.0024846888743339777,0.010205827252706278,0.029716888836481009,0.060651812973022493,0.083958377670642701,0.075892603292159755,0.051919418651573108,0.055570887493510196,0.073520600013471062,0.060675790171552228,0.051750622095563474,0.069192109892854057,0.059271912784928836,0.053574953580802279,0.068903344672124257,0.053552294053831952,0.060978929128116849,0.064193110655834458,0.052726033932033775,0.069117063798440096,0.053134989972986084,0.067094587846165418,0.058702846987594179,0.0634009566188171,0.064854157881206865,0.061431350326090742,0.06997265788800029,0.062270783389020389,0.073967470947469125,0.067299786432377158,0.075634682441775841,0.082300952278384054,0.069304656364869869,0.12492461170952647,0.065754547612075536
6.5778515475572752e-7,0.000016283563395597974,0.00019784752529337371,0.001464707498868123,0.007172258127714147,0.02396509804926464,0.054633941225659033,0.082695202459536828,0.079674009038460536,0.054142035199617687,0.054254885944520178,0.073431300469953877,0.061354802731242717,0.051750622095563474,0.069319807632463674,0.058066789865459757,0.05454892700741675,0.068265755894802443,0.051779081243845706,0.063299812244445582,0.060243246939263967,0.05489849776406981,0.067009347094060251,0.051720668662714525,0.068801190658752966,0.053134989972986084,0.068364334244185102,0.056043926219531106,0.068626471359658788,0.058381034509933857,0.071449192428120269,0.059079220196975266,0.078315810145906546,0.057998723040915152,0.089344231332336468,0.061306382716817816,0.09213222686548423,0.11027586255927543,0.038841555603170954
3.1382136494986401e-6,0.00006759364720599864,0.0007039309107307301,0.0043812086590465612,0.017575253249631885,0.04640247503822908,0.079361712237191758,0.084273606513936645,0.058276174985140271,0.052375486816126367,0.072906901932123374,0.063423539196047156,0.051382722289417464,0.069192109892854057,0.058066789865459757,0.054902501014438203,0.067785774458996537,0.051035840681259184,0.064554120630345218,0.05742047602068212,0.057147088563827464,0.064032131044087962,0.052719093925143288,0.067495960219645414,0.051720668662714525,0.069117063798440096,0.05231772670727754,0.070813658384703253,0.053170546325543388,0.073592886356754697,0.054360477135682603,0.076731147647757285,0.058942637190722321,0.075547711535430801,0.076036635846650036,0.061934683342010444,0.10845458353281078,0.082484413801238069,0.020589819754360578
0.000013470994147106893,0.00024989158478310965,0.0022010640769395741,0.011310421781723774,0.036224947101295725,0.072745272936317249,0.08844858744141711,0.065015051519446346,0.050681300354438325,0.071295069682515825,0.066886574305118997,0.050960006668833216,0.068650681791486293,0.059271912784928836,0.05454892700741675,0.067785774458996537,0.05084370641840147,0.065064391973586298,0.055823634639614416,0.058745591509598323,0.061467496136840645,0.054413481971093358,0.065001916952879329,0.052719093925143288,0.067009347094060251,0.052726033932033775,0.068412914700644481,0.054082968182093977,0.069077453412040671,0.0580235277449024,0.067120153994740093,0.067717148025915463,0.060082593452526111,0.083780850096232167,0.057127910651841481,0.082519493051184527,0.10402783484750425,0.053037116481751893,0.0098203547332409248
0.000052129074748408466,0.00082309179325381834,0.006035294575077018,0.02503809827464515,0.061933839418919669,0.090033085677405207,0.074584549725985282,0.050677455717461815,0.067840789371129392,0.071435961728212462,0.051206753526101172,0.067256754001030229,0.061759742821142482,0.053574953580802279,0.068265755894802443,0.051035840681259184,0.065064391973586298,0.055316298181707406,0.059535233966728455,0.059847708021331787,0.055829134633462691,0.062661746318190917,0.054413481971093358,0.064032131044087962,0.05489849776406981,0.064193110655834458,0.057574123631164975,0.062484554105857127,0.063676922585917434,0.05794894727842155,0.073432152577927004,0.053769534299743311,0.078646915769687161,0.066533644391842659,0.060833714186878705,0.099366441290432413,0.08181841262371911,0.029654673093854446,0.0042224550546210858
0.0001820991974994197,0.0024139698384974062,0.014455247073905267,0.047066299430172184,0.086107745912262687,0.085795550396712188,0.054692698906965096,0.062282027937469482,0.075990995155327929,0.053330292852082799,0.064467989185719591,0.065494681171144271,0.052325613308920064,0.068903344672124257,0.051779081243845706,0.064554120630345218,0.055823634639614416,0.059535233966728455,0.059303982891406361,0.056585458790757436,0.061121158240121357,0.055829134633462691,0.061467496136840645,0.057147088563827464,0.060243246939263967,0.060978929128116849,0.057004457904788995,0.067542616497919722,0.052917238518284982,0.073458744785726518,0.055422186749826199,0.068004570547019962,0.075502684532256755,0.053267465417245889,0.081948978613159696,0.095737334860386019,0.053791608446095121,0.014542127481189688,0.0016388927774947773
0.00057468135728547441,0.006293274588650184,0.03005912620859092,0.074074642103730029,0.094956794340693371,0.065097338731557722,0.055996100945213478,0.078317310565897819,0.058751369624321752,0.060132779528670777,0.069922575285026391,0.051620317045241872,0.069002002769196894,0.053552294053831952,0.063299812244445582,0.05742047602068212,0.058745591509598323,0.059847708021331787,0.056585458790757436,0.060594272394691735,0.056585458790757436,0.059847708021331787,0.058745591509598323,0.05742047602068212,0.063299812244445582,0.053552294053831952,0.069002002769196894,0.051620317045241872,0.069922575285026391,0.060132779528670777,0.058751369624321752,0.078317310565897819,0.055996100945213478,0.065097338731557722,0.094956794340693371,0.074074642103730029,0.03005912620859092,0.006293274588650184,0.00057468135728547441
0.0016388927774947773,0.014542127481189688,0.053791608446095121,0.095737334860386019,0.081948978613159696,0.053267465417245889,0.075502684532256755,0.068004570547019962,0.055422186749826199,0.073458744785726518,0.052917238518284982,0.067542616497919722,0.057004457904788995,0.060978929128116849,0.060243246939263967,0.057147088563827464,0.061467496136840645,0.055829134633462691,0.061121158240121357,0.056585458790757436,0.059303982891406361,0.059535233966728455,0.055823634639614416,0.064554120630345218,0.051779081243845706,0.068903344672124257,0.052325613308920064,0.065494681171144271,0.064467989185719591,0.053330292852082799,0.075990995155327929,0.062282027937469482,0.054692698906965096,0.085795550396712188,0.086107745912262687,0.047066299430172184,0.014455247073905267,0.0024139698384974062,0.0001820991974994197
0.0042224550546210858,0.029654673093854446,0.08181841262371911,0.099366441290432413,0.060833714186878705,0.066533644391842659,0.078646915769687161,0.053769534299743311,0.073432152577927004,0.05794894727842155,0.063676922585917434,0.062484554105857127,0.057574123631164975,0.064193110655834458,0.05489849776406981,0.064032131044087962,0.054413481971093358,0.062661746318190917,0.055829134633462691,0.059847708021331787,0.059535233966728455,0.055316298181707406,0.065064391973586298,0.051035840681259184,0.068265755894802443,0.053574953580802279,0.061759742821142482,0.067256754001030229,0.051206753526101172,0.071435961728212462,0.067840789371129392,0.050677455717461815,0.074584549725985282,0.090033085677405207,0.061933839418919669,0.02503809827464515,0.006035294575077018,0.00082309179325381834,0.000052129074748408466
0.0098203547332409248,0.053037116481751893,0.10402783484750425,0.082519493051184527,0.057127910651841481,0.083780850096232167,0.060082593452526111,0.067717148025915463,0.067120153994740093,0.0580235277449024,0.069077453412040671,0.054082968182093977,0.068412914700644481,0.052726033932033775,0.067009347094060251,0.052719093925143288,0.065001916952879329,0.054413481971093358,0.061467496136840645,0.058745591509598323,0.055823634639614416,0.065064391973586298,0.05084370641840147,0.067785774458996537,0.05454892700741675,0.059271912784928836,0.068650681791486293,0.050960006668833216,0.066886574305118997,0.071295069682515825,0.050681300354438325,0.065015051519446346,0.08844858744141711,0.072745272936317249,0.036224947101295725,0.011310421781723774,0.0022010640769395741,0.00024989158478310965,0.000013470994147106893
0.020589819754360578,0.082484413801238069,0.10845458353281078,0.061934683342010444,0.076036635846650036,0.075547711535430801,0.058942637190722321,0.076731147647757285,0.054360477135682603,0.073592886356754697,0.053170546325543388,0.070813658384703253,0.05231772670727754,0.069117063798440096,0.051720668662714525,0.067495960219645414,0.052719093925143288,0.064032131044087962,0.057147088563827464,0.05742047602068212,0.064554120630345218,0.051035840681259184,0.067785774458996537,0.054902501014438203,0.058066789865459757,0.069192109892854057,0.051382722289417464,0.063423539196047156,0.072906901932123374,0.052375486816126367,0.058276174985140271,0.084273606513936645,0.079361712237191758,0.04640247503822908,0.017575253249631885,0.0043812086590465612,0.0007039309107307301,0.00006759364720599864,3.1382136494986401e-6
0.038841555603170954,0.11027586255927543,0.09213222686548423,0.061306382716817816,0.089344231332336468,0.057998723040915152,0.078315810145906546,0.059079220196975266,0.071449192428120269,0.058381034509933857,0.068626471359658788,0.056043926219531106,0.068364334244185102,0.053134989972986084,0.068801190658752966,0.051720668662714525,0.067009347094060251,0.05489849776406981,0.060243246939263967,0.063299812244445582,0.051779081243845706,0.068265755894802443,0.05454892700741675,0.058066789865459757,0.069319807632463674,0.051750622095563474,0.061354802731242717,0.073431300469953877,0.054254885944520178,0.054142035199617687,0.079674009038460536,0.082695202459536828,0.054633941225659033,0.02396509804926464,0.007172258127714147,0.001464707498868123,0.00019784752529337371,0.000016283563395597974,6.5778515475572752e-7
0.065754547612075536,0.12492461170952647,0.069304656364869869,0.082300952278384054,0.075634682441775841,0.067299786432377158,0.073967470947469125,0.062270783389020389,0.06997265788800029,0.061431350326090742,0.064854157881206865,0.0634009566188171,0.058702846987594179,0.067094587846165418,0.053134989972986084,0.069117063798440096,0.052726033932033775,0.064193110655834458,0.060978929128116849,0.053552294053831952,0.068903344672124257,0.053574953580802279,0.059271912784928836,0.069192109892854057,0.051750622095563474,0.060675790171552228,0.073520600013471062,0.055570887493510196,0.051919418651573108,0.075892603292159755,0.083958377670642701,0.060651812973022493,0.029716888836481009,0.010205827252706278,0.0024846888743339777,0.00042424755473647518,0.000048900973432837246,3.4890385068649046e-6,1.2372878195712325e-7
0.099557962125583007,0.11830508780001961,0.063257559362399558,0.096653470526692584,0.059943973002944656,0.085163750053084391,0.057592157519085734,0.079117875745752455,0.055849885993320328,0.074396479483564338,0.05666619713534111,0.067826524737784696,0.061606661284777065,0.058702846987594179,0.068364334244185102,0.05231772670727754,0.068412914700644481,0.057574123631164975,0.057004457904788995,0.069002002769196894,0.052325613308920064,0.061759742821142482,0.068650681791486293,0.051382722289417464,0.061354802731242717,0.073520600013471062,0.056032605772808556,0.050980521315796783,0.073496075623739848,0.084205939240272733,0.064610637587808516,0.034310017092829298,0.013062080301038047,0.0036273506904682277,0.00073480851638882452,0.00010664239992186213,0.000010621077704557828,6.6339233217244144e-7,2.0815096674384259e-8
0.13424392874437746,0.094567258903281739,0.082314682881779248,0.083272624490765392,0.073561661285182847,0.072994206958238752,0.072728703192368723,0.063607780382979786,0.074631712832951148,0.05642733921076377,0.074677622268037403,0.055590249846080379,0.067826524737784696,0.0634009566188171,0.056043926219531106,0.070813658384703253,0.054082968182093977,0.062484554105857127,0.067542616497919722,0.051620317045241872,0.065494681171144271,0.067256754001030229,0.050960006668833216,0.063423539196047156,0.073431300469953877,0.055570887493510196,0.050980521315796783,0.072683162391096104,0.084154322185582177,0.066814197373274179,0.037462589842733893,0.015370478833014854,0.0047091688886562106,0.0010838391451520639,0.00018600063050830094,0.00002325834967072565,2.0228547804519812e-6,1.1155124353477277e-7,3.1185634033397679e-9
0.16034658887042442,0.071880522866488678,0.10571724045523249,0.064177132232254289,0.09204667080793932,0.060311367820083286,0.082060531458524796,0.062945406589756417,0.069377994871480907,0.070787959694697076,0.057289413119510806,0.074677622268037403,0.05666619713534111,0.064854157881206865,0.068626471359658788,0.053170546325543388,0.069077453412040671,0.063676922585917434,0.052917238518284982,0.069922575285026391,0.064467989185719591,0.051206753526101172,0.066886574305118997,0.072906901932123374,0.054254885944520178,0.051919418651573108,0.073496075623739848,0.084154322185582177,0.067516755481306592,0.039056423912027702,0.01686077222687265,0.0055488376233324328,0.0014048304946773813,0.00027319950245770285,0.00004030310432554944,4.3919781315207567e-6,3.366326795168622e-7,1.6512721233794871e-8,4.1388257312953943e-10
0.16852549937891212,0.070750349089755761,0.10460214357290876,0.074029705555028585,0.078632417359627325,0.080913512916613967,0.06194764512662075,0.082659507594325717,0.059582858601599051,0.071192194097066803,0.070787959694697076,0.05642733921076377,0.074396479483564338,0.061431350326090742,0.058381034509933857,0.073592886356754697,0.0580235277449024,0.05794894727842155,0.073458744785726518,0.060132779528670777,0.053330292852082799,0.071435961728212462,0.071295069682515825,0.052375486816126367,0.054142035199617687,0.075892603292159755,0.084205939240272733,0.066814197373274179,0.039056423912027702,0.017374687466962439,0.0060062789318647918,0.0016304466436609744,0.00034816684515403056,0.000058105167213299479,7.4583099834212527e-6,7.1520533643241802e-7,4.8694965089199492e-8,2.1388091719422363e-9,4.8332641195302893e-11
0.15454657604327945,0.095673044239370579,0.080240533938574847,0.099780385226158429,0.063189109780799151,0.087396395757586862,0.071754829823112388,0.065202778978298054,0.081950919032139254,0.059582858601599051,0.069377994871480907,0.074631712832951148,0.055849885993320328,0.06997265788800029,0.071449192428120269,0.054360477135682603,0.067120153994740093,0.073432152577927004,0.055422186749826199,0.058751369624321752,0.075990995155327929,0.067840789371129392,0.050681300354438325,0.058276174985140271,0.079674009038460536,0.083958377670642701,0.064610637587808516,0.037462589842733893,0.01686077222687265,0.0060062789318647918,0.0017116068870160439,0.00039153311935994724,0.00007167510224505327,0.000010396602169178215,1.1730472061750138e-6,9.9816952262357438e-8,6.0791289969235284e-9,2.4050091639063259e-10,4.9248361262777733e-12
0.12234859178154817,0.12797562596192048,0.067495193151908552,0.097442420636648253,0.084477271013935425,0.064908823645633878,0.08904011231794648,0.068935450335598932,0.065202778978298054,0.082659507594325717,0.062945406589756417,0.063607780382979786,0.079117875745752455,0.062270783389020389,0.059079220196975266,0.076731147647757285,0.067717148025915463,0.053769534299743311,0.068004570547019962,0.078317310565897819,0.062282027937469482,0.050677455717461815,0.065015051519446346,0.084273606513936645,0.082695202459536828,0.060651812973022493,0.034310017092829298,0.015370478833014854,0.0055488376233324328,0.0016304466436609744,0.00039153311935994724,0.000076753735549891131,0.00001220551117192553,1.5552148149423692e-6,1.5559698279957051e-7,1.1834542251582989e-8,6.487119928140994e-10,2.3238792480403444e-11,4.3320041276836841e-13
0.082467572665035577,0.14024651087075733,0.089879002412012885,0.07136949499400672,0.10113858939628672,0.076564068917891438,0.066536686614555573,0.08904011231794648,0.071754829823112388,0.06194764512662075,0.082060531458524796,0.072728703192368723,0.057592157519085734,0.073967470947469125,0.078315810145906546,0.058942637190722321,0.060082593452526111,0.078646915769687161,0.075502684532256755,0.055996100945213478,0.054692698906965096,0.074584549725985282,0.08844858744141711,0.079361712237191758,0.054633941225659033,0.029716888836481009,0.013062080301038047,0.0047091688886562106,0.0014048304946773813,0.00034816684515403056,0.00007167510224505327,0.00001220551117192553,1.7046185101415795e-6,1.925265435490301e-7,1.7209442040218955e-8,1.1775003648769711e-9,5.8413737405487922e-11,1.9038710774320133e-12,3.24437158507493e-14
0.046468365490852854,0.12002590087106243,0.12456189006295065,0.073837885085332102,0.077116391881432642,0.10088605985677256,0.076564068917891438,0.064908823645633878,0.087396395757586862,0.080913512916613967,0.060311367820083286,0.072994206958238752,0.085163750053084391,0.067299786432377158,0.057998723040915152,0.075547711535430801,0.083780850096232167,0.066533644391842659,0.053267465417245889,0.065097338731557722,0.085795550396712188,0.090033085677405207,0.072745272936317249,0.04640247503822908,0.02396509804926464,0.010205827252706278,0.0036273506904682277,0.0010838391451520639,0.00027319950245770285,0.000058105167213299479,0.000010396602169178215,1.5552148149423692e-6,1.925265435490301e-7,1.9424667449155596e-8,1.561575404565333e-9,9.6665034043716326e-11,4.3613663994572253e-12,1.29893661427269e-13,2.0312447902099076e-15
0.021344991793257112,0.078826873710771238,0.12904079391268827,0.11249868972368397,0.070344979263368892,0.077116391881432642,0.10113858939628672,0.084477271013935425,0.063189109780799151,0.078632417359627325,0.09204667080793932,0.073561661285182847,0.059943973002944656,0.075634682441775841,0.089344231332336468,0.076036635846650036,0.057127910651841481,0.060833714186878705,0.081948978613159696,0.094956794340693371,0.086107745912262687,0.061933839418919669,0.036224947101295725,0.017575253249631885,0.007172258127714147,0.0024846888743339777,0.00073480851638882452,0.00018600063050830094,0.00004030310432554944,7.4583099834212527e-6,1.1730472061750138e-6,1.5559698279957051e-7,1.7209442040218955e-8,1.561575404565333e-9,1.1356307468968473e-10,6.3923613727198556e-12,2.6348224305539357e-13,7.1990405739399515e-15,1.0367125371599167e-16
0.0077073538947905671,0.038773559068733544,0.093114627622656878,0.12966034187191531,0.11249868972368397,0.073837885085332102,0.07136949499400672,0.097442420636648253,0.099780385226158429,0.074029705555028585,0.064177132232254289,0.083272624490765392,0.096653470526692584,0.082300952278384054,0.061306382716817816,0.061934683342010444,0.082519493051184527,0.099366441290432413,0.095737334860386019,0.074074642103730029,0.047066299430172184,0.02503809827464515,0.011310421781723774,0.0043812086590465612,0.001464707498868123,0.00042424755473647518,0.00010664239992186213,0.00002325834967072565,4.3919781315207567e-6,7.1520533643241802e-7,9.9816952262357438e-8,1.1834542251582989e-8,1.1775003648769711e-9,9.6665034043716326e-11,6.3923613727198556e-12,3.2869028211397424e-13,1.2427182513121042e-14,3.1262476780854107e-16,4.1593469629524969e-18
0.0020669193087635907,0.013633714936224186,0.045181960949410565,0.093114627622656878,0.12904079391268827,0.12456189006295065,0.089879002412012885,0.067495193151908552,0.080240533938574847,0.10460214357290876,0.10571724045523249,0.082314682881779248,0.063257559362399558,0.069304656364869869,0.09213222686548423,0.10845458353281078,0.10402783484750425,0.08181841262371911,0.053791608446095121,0.03005912620859092,0.014455247073905267,0.006035294575077018,0.0022010640769395741,0.0007039309107307301,0.00019784752529337371,0.000048900973432837246,0.000010621077704557828,2.0228547804519812e-6,3.366326795168622e-7,4.8694965089199492e-8,6.0791289969235284e-9,6.487119928140994e-10,5.8413737405487922e-11,4.3613663994572253e-12,2.6348224305539357e-13,1.2427182513121042e-14,4.3257207639646629e-16,1.0052603847863529e-17,1.2393696644828875e-19
