0.0057429745322749751,0.042922201514145074,0.12455504939042803,0.15538991839929845,0.093694183603680956,0.10691121842616649,0.12357800910160809,0.084917834803674273,0.12326165500912506,0.086637444923234881,0.11666009193696032,0.090152382816181725,0.11583419304664017,0.089506928287623497,0.12293234060829768,0.08593568813786379,0.13293761716360431,0.095940731518007399,0.11636353744308359,0.16583782255955052,0.090809696262574282,0.017228923596824925
0.017228923596824925,0.090809696262574282,0.16583782255955052,0.11636353744308359,0.095940731518007399,0.13293761716360431,0.08593568813786379,0.12293234060829768,0.089506928287623497,0.11583419304664017,0.090152382816181725,0.11666009193696032,0.086637444923234881,0.12326165500912506,0.084917834803674273,0.12357800910160809,0.10691121842616649,0.093694183603680956,0.15538991839929845,0.12455504939042803,0.042922201514145074,0.0057429745322749751
0.043244255021019307,0.1503842977630718,0.15533053830078224,0.088824026166152172,0.1373709913091205,0.094420497549707564,0.11853227477383981,0.097361849551236764,0.1124636223606267,0.093880965110090892,0.11583419304664017,0.086637444923234881,0.12297547258220029,0.085628403247035461,0.11651315031812731,0.11396374135163147,0.084559162316115693,0.13892053086716966,0.14108721647907884,0.068468969439401279,0.016155464768899671,0.0016016390748525669
0.090551191965313764,0.18963398300982962,0.10843506593295966,0.12500932658749576,0.11728072685954583,0.1065882657635296,0.11281856462616107,0.10472528779910303,0.10290790854777536,0.1124636223606267,0.089506928287623497,0.12326165500912506,0.085628403247035461,0.11403633276166896,0.11693946685881443,0.082015164519653263,0.1261043702553845,0.14634460948987962,0.087856260401819506,0.028453717023662736,0.0048851733960196982,0.00037263865006301961
0.15722509420346465,0.1762114622362941,0.099320270704580698,0.14863877048535026,0.093080786939489466,0.13282609223944353,0.093836373769303665,0.11818305579727166,0.10472528779910303,0.097361849551236764,0.12293234060829768,0.084917834803674273,0.11651315031812731,0.11693946685881443,0.081625856633036165,0.11959899090643413,0.14685264425602542,0.099818350558751136,0.039219066404489386,0.0091042834071216496,0.0011892460825823964,0.000071890760952658733
0.22413583191385308,0.12488342092000157,0.14868989212548635,0.10675056016469508,0.13873214778741266,0.09231668557308235,0.13378777605612413,0.093836373769303665,0.11281856462616107,0.11853227477383981,0.08593568813786379,0.12357800910160809,0.11396374135163147,0.082015164519653263,0.11959899090643413,0.1466012847777165,0.10531001032276231,0.046290364492689557,0.012897034825963703,0.0022581668709511438,0.00023212979097334418,0.00001138727998343002
0.25844187680217417,0.10427439492559012,0.16559926332255113,0.1111567241885975,0.12255213746117686,0.13102648517075398,0.09231668557308235,0.13282609223944353,0.1065882657635296,0.094420497549707564,0.13293761716360431,0.10691121842616649,0.084559162316115693,0.1261043702553845,0.14685264425602542,0.10531001032276231,0.048725451750173802,0.015102843921175255,0.0031564118870516074,0.00043277287546507727,0.000035943926157170087,1.4589119590067806e-6
0.23572573731725731,0.15549573097978966,0.1158334866857303,0.16323988647373198,0.10305605150332277,0.12255213746117686,0.13873214778741266,0.093080786939489466,0.11728072685954583,0.1373709913091205,0.095940731518007399,0.093694183603680956,0.13892053086716966,0.14634460948987962,0.099818350558751136,0.046290364492689557,0.015102843921175255,0.0035049529069900538,0.00057214378386403975,0.000063208856344931827,4.332075656329727e-6,1.4785318741387869e-7
0.1644153621256618,0.2179651102809875,0.11874641747971492,0.12554755357676705,0.16323988647373198,0.1111567241885975,0.10675056016469508,0.14863877048535026,0.12500932658749576,0.088824026166152172,0.11636353744308359,0.15538991839929845,0.14108721647907884,0.087856260401819506,0.039219066404489386,0.012897034825963703,0.0031564118870516074,0.00057214378386403975,0.000075185110966101222,6.84480521974498e-6,3.9384869482371778e-7,1.1458389278407185e-8
0.083035573862374174,0.19942045459518627,0.20091389417557366,0.11874641747971492,0.1158334866857303,0.16559926332255113,0.14868989212548635,0.099320270704580698,0.10843506593295966,0.15533053830078224,0.16583782255955052,0.12455504939042803,0.068468969439401279,0.028453717023662736,0.0091042834071216496,0.0022581668709511438,0.00043277287546507727,0.000063208856344931827,6.84480521974498e-6,5.2288978622527793e-7,2.5625768882777785e-8,6.4298799020699838e-10
0.027509235420367859,0.10694031371849633,0.19942045459518627,0.2179651102809875,0.15549573097978966,0.10427439492559012,0.12488342092000157,0.1762114622362941,0.18963398300982962,0.1503842977630718,0.090809696262574282,0.042922201514145074,0.016155464768899671,0.0048851733960196982,0.0011892460825823964,0.00023212979097334418,0.000035943926157170087,4.332075656329727e-6,3.9384869482371778e-7,2.5625768882777785e-8,1.0827534424606711e-9,2.3668715002119105e-11
0.0047568179084009898,0.027509235420367859,0.083035573862374174,0.1644153621256618,0.23572573731725731,0.25844187680217417,0.22413583191385308,0.15722509420346465,0.090551191965313764,0.043244255021019307,0.017228923596824925,0.0057429745322749751,0.0016016390748525669,0.00037263865006301961,0.000071890760952658733,0.00001138727998343002,1.4589119590067806e-6,1.4785318741387869e-7,1.1458389278407185e-8,6.4298799020699838e-10,2.3668715002119105e-11,4.5474735088646412e-13
