0.15283246692741058,0.067804575251500712,0.091903757399391487,0.072136106907412394,0.067730960496384072,0.077045127626030637,0.055130851959574645,0.074774529342903429,0.056416941418572396,0.062082141478647849,0.066197326341739905,0.050917416157813561,0.066294651547962101,0.056850635420896916,0.052430724730090404,0.06577190763083079,0.05220867746678827,0.053415949371424967,0.064895241584225217,0.051387550015879313,0.051470066616554357,0.065010250240353352,0.055178997967245975,0.046822067761396871,0.06111700768655861,0.06577201938590432,0.050229704588179268,0.04523385221233219,0.061432237600028734,0.075026202928626836,0.067707399112045704,0.045593513373143894,0.023658801261410496,0.0096922546999574205,0.0031821220621013175,0.00084362799276803927,0.00018084459988562035,0.000031203774550378158,4.2862738580743905e-6,4.5978777487163086e-7,3.7319989301233627e-8,2.1742617415344375e-9,8.2489118583655943e-11,1.6234045719686136e-12
0.13717738556646128,0.091936166055839224,0.07013573370534153,0.092534286874582948,0.058282162391191962,0.077723581772230777,0.067614411728479358,0.057978760258793325,0.074477169488369785,0.055074136185992421,0.062082141478647849,0.067579176175790199,0.050950557198546578,0.06352388308019172,0.063058010271813414,0.049490824010528921,0.062529626700532787,0.062537695261587877,0.048504946135780584,0.058758125521691355,0.065626601899399695,0.05085515065118446,0.050305360849577556,0.065855366522299645,0.063765474531992823,0.047645423751251456,0.047679926738596257,0.065359926028311469,0.075988790008318015,0.066034697138603046,0.043664943441272609,0.02264018586006126,0.0094120857144984866,0.0031821220621013175,0.00088176654565443859,0.00020077095256779445,0.000037480259972073992,5.6960733347626373e-6,6.9569551255453804e-7,6.6886505717381374e-8,4.8994309820541563e-9,2.5913801814837818e-10,8.972402597163151e-12,1.6190160476327007e-13
0.10795397416243547,0.11854638791265964,0.062040280101989129,0.087237150164874491,0.078277552495363213,0.058722323642078172,0.080460384157668788,0.062991350613016028,0.059382531511173185,0.074477169488369785,0.056416941418572396,0.059071196511945483,0.070558424271723017,0.054137899630272506,0.056568745051951623,0.068900254995900666,0.055311823352924464,0.051745451142557863,0.066784079451171902,0.06177318196993374,0.048157623371704889,0.057185011073976354,0.069478729171007643,0.059656096200482654,0.04575113780934307,0.052230846919648941,0.070393439797113074,0.076524091507354055,0.063095746721296834,0.04041124827050099,0.020662625439456382,0.0086035668682071255,0.0029552013185933042,0.00084362799276803927,0.00020077095256779445,0.00003979995368264454,6.5414723516426774e-6,8.8348564054228834e-7,9.6659106380186727e-8,8.3816920999430509e-9,5.5705287367178684e-10,2.6873084269176643e-11,8.5261632638546956e-13,1.4156788943420019e-14
0.073674409441066996,0.12726625706860079,0.082189586761479525,0.064951231925927745,0.091663914861851387,0.0688077098608407,0.061298944098090557,0.080612825431907688,0.062991350613016028,0.057978760258793325,0.074774529342903429,0.061666784511461118,0.054040530129526583,0.070168175337770945,0.064408452087535887,0.050828631570721113,0.062723409802407184,0.069707140624851371,0.054501300771050392,0.050872642435696906,0.066416822083991794,0.069554171789284703,0.053827903841932496,0.046318583056613211,0.05950574242776017,0.075824469465805267,0.075726879839968783,0.058472059327483279,0.035837379256998087,0.017859002650750381,0.0073613647787586696,0.0025382974744637307,0.00073712652988180609,0.00018084459988562035,0.000037480259972073992,6.5414723516426774e-6,9.5531289059934122e-7,1.1554388937031987e-7,1.1397405128353063e-8,8.9635159176748982e-10,5.4311555582160146e-11,2.3998186577605024e-12,7.003041306130287e-14,1.0734956191391269e-15
0.042993328973971717,0.10998054900061181,0.11154004283168692,0.065613700757294814,0.07208145115615877,0.090730998456381018,0.066024614404183022,0.061298944098090557,0.080460384157668788,0.067614411728479358,0.055130851959574645,0.071568895733655537,0.071669963340922375,0.054024896488861386,0.059885443970974679,0.0735126825400347,0.062904296750712364,0.050497701933542847,0.061386405859584512,0.073646718109690424,0.064149116947573676,0.048716285947063793,0.051629246842327073,0.069313470083197578,0.080174307751413563,0.07244750976130242,0.051808878363100195,0.03006998203766338,0.01445429961252543,0.0058369421659935337,0.0019990060313904009,0.00058398021482739546,0.00014593565125698779,0.000031203774550378158,5.6960733347626373e-6,8.8348564054228834e-7,1.1554388937031987e-7,1.2598314298623772e-8,1.1268527035908746e-9,8.0774759520716276e-11,4.4815078629754333e-12,1.8207078253670321e-13,4.9034430731867322e-15,6.9605278829602541e-17
0.021058744188259359,0.075603582862725772,0.11809465157878094,0.096592749881579307,0.061348623273734461,0.074698948673728797,0.090730998456381018,0.0688077098608407,0.058722323642078172,0.077723581772230777,0.077045127626030637,0.057239424710793595,0.060896605474373815,0.076983159119164547,0.069695789747436023,0.053381729214782446,0.059140229957297425,0.075087177369634777,0.072335300045999537,0.05498405403222881,0.049256449809540579,0.063173173293145352,0.079732687690496654,0.081116312728031443,0.065560748803477293,0.04303663989309022,0.023446075766084042,0.010773625961930261,0.0042231268879831644,0.0014229264624050093,0.00041403827157290642,0.00010428289370523725,0.000022740859903503873,4.2862738580743905e-6,6.9569551255453804e-7,9.6659106380186727e-8,1.1397405128353063e-8,1.1268527035908746e-9,9.1858661776588899e-11,6.0283380497401897e-12,3.0746092814358058e-13,1.1525446148076721e-14,2.8736543174817554e-16,3.7881839811124187e-18
0.0084409090210726484,0.040715112394045251,0.091916195624141187,0.11714363381267357,0.091452830952374646,0.061348623273734461,0.07208145115615877,0.091663914861851387,0.078277552495363213,0.058282162391191962,0.067730960496384072,0.083678250491239932,0.073805668965041407,0.056112441142271735,0.06108429806885263,0.078284484637158977,0.078428885449756599,0.060914481803985511,0.050582310205035598,0.060714018001828689,0.079111626066299415,0.086469175212735346,0.075963243603645908,0.054506338893921561,0.03262241396418587,0.016560899043343523,0.0072182734499924141,0.0027243595919635446,0.00089549187613893663,0.00025724689241300913,0.000064693128783943862,0.000014243223671937549,2.7412742995100583e-6,4.5978777487163086e-7,6.6886505717381374e-8,8.3816920999430509e-9,8.9635159176748982e-10,8.0774759520716276e-11,6.0283380497401897e-12,3.6365546340448545e-13,1.7111316170893203e-14,5.9374463663616193e-16,1.3745227720083818e-17,1.6871173985073289e-19
0.002669249802885178,0.016705068709456212,0.051539344573452061,0.096365835551837693,0.11714363381267357,0.096592749881579307,0.065613700757294814,0.064951231925927745,0.087237150164874491,0.092534286874582948,0.072136106907412394,0.057953948941556399,0.069461027366483461,0.086519290738440536,0.083214582589394922,0.063944584433115638,0.053266551083287073,0.063198125771384714,0.082300471292456577,0.091829813802945991,0.083672788608292167,0.063018354905548913,0.039984710164381532,0.021713203506423838,0.010210963861089561,0.0041937327288116856,0.0015132184786371572,0.0004815984200805512,0.00013550930669605005,0.000033742412193172305,7.433414123728832e-6,1.4466613972935688e-6,2.4804901946584175e-7,3.7319989301233627e-8,4.8994309820541563e-9,5.5705287367178684e-10,5.4311555582160146e-11,4.4815078629754333e-12,3.0746092814358058e-13,1.7111316170893203e-14,7.4525110329576197e-16,2.4007898482711767e-17,5.174270999072612e-19,5.9279262882012434e-21
0.00062905576507725248,0.0049660841228323023,0.020048954836774121,0.051539344573452061,0.091916195624141187,0.11809465157878094,0.11154004283168692,0.082189586761479525,0.062040280101989129,0.07013573370534153,0.091903757399391487,0.09898873205660651,0.08300895619954864,0.062221950904987296,0.058183239468798923,0.073517392291508823,0.092932027879389679,0.099915402668861857,0.089365295103956853,0.067361664618989374,0.043486752702938303,0.024363378749692035,0.011964060417825461,0.0051874228289901463,0.0019963399062618384,0.00068439250614240551,0.00020949608862578638,0.00005732972627279119,0.000014028942747707656,3.0677495547458142e-6,5.985194828832621e-7,1.0392045625225453e-7,1.6000601087602245e-8,2.1742617415344375e-9,2.5913801814837818e-10,2.6873084269176643e-11,2.3998186577605024e-12,1.8207078253670321e-13,1.1525446148076721e-14,5.9374463663616193e-16,2.4007898482711767e-17,7.1999648748296702e-19,1.4482819370549936e-20,1.5522447969860039e-22
0.000099879484806103325,0.0009720318095295243,0.0049660841228323023,0.016705068709456212,0.040715112394045251,0.075603582862725772,0.10998054900061181,0.12726625706860079,0.11854638791265964,0.091936166055839224,0.067804575251500712,0.063023770798957131,0.078607563039673095,0.10105023238603297,0.11409510958323887,0.10965175628116735,0.090303375187242195,0.064534407887603936,0.04047013394268976,0.022467141072663341,0.011115284382638331,0.0049250005952343159,0.0019614541973183407,0.00070395261324931263,0.00022804592942603351,0.0000667422563133707,0.000017650765325984989,4.2160922056276711e-6,9.085721098703933e-7,1.7633585902634811e-7,3.0744820800446796e-8,4.7998162685583158e-9,6.6814230283764054e-10,8.2489118583655943e-11,8.972402597163151e-12,8.5261632638546956e-13,7.003041306130287e-14,4.9034430731867322e-15,2.8736543174817554e-16,1.3745227720083818e-17,5.174270999072612e-19,1.4482819370549936e-20,2.7253016244208034e-22,2.7384502159690941e-24
8.4852437301316379e-6,0.000099879484806103325,0.00062905576507725248,0.002669249802885178,0.0084409090210726484,0.021058744188259359,0.042993328973971717,0.073674409441066996,0.10795397416243547,0.13717738556646128,0.15283246692741058,0.15060121626320024,0.13218380971503397,0.10393326566062126,0.073552230381678577,0.047029798750356612,0.027255323920493821,0.014352740641390711,0.0068817846236527378,0.0030090250985157839,0.0012011611863314859,0.00043807554234782506,0.00014602518078260835,0.000044487451345610588,0.000012382819335455901,3.1466779257671412e-6,7.2919476916073318e-7,1.5385710128025776e-7,2.949828783148497e-8,5.125981399257698e-9,8.0480977603087937e-10,1.1372983916968656e-10,1.4397335667404446e-11,1.6234045719686136e-12,1.6190160476327007e-13,1.4156788943420019e-14,1.0734956191391269e-15,6.9605278829602541e-17,3.7881839811124187e-18,1.6871173985073289e-19,5.9279262882012434e-21,1.5522447969860039e-22,2.7384502159690941e-24,2.5849394142282115e-26
