0.071878437532900424,0.098557933870447452,0.053293634891373459,0.061307597072041583,0.067745485591667207,0.045431418250335268,0.059556066172580068,0.054569045051889688,0.043831567170251591,0.057179260223492513,0.047054536343177192,0.044053845673245035,0.054308707584177425,0.04308054800380559,0.043986879063413701,0.051966399764624368,0.041252701631324914,0.042969125650450683,0.050583228617750018,0.040964746081379743,0.040859030997979992,0.049687612500034521,0.04256778667188303,0.03807037517142273,0.047502174034778487,0.046511200892058685,0.03715862109568641,0.041555599273992787,0.049569333769970079,0.043301736532144923,0.035740909538533672,0.042217363148457583,0.050761113321417755,0.046112192051057955,0.035669956278800731,0.035397196809873572,0.046323900922498056,0.055828910589314448,0.054068484029993636,0.042014537940554531,0.026776258475067755,0.014279754420907153,0.0064694038433419806,0.002516779740886448,0.00084696805938500182,0.00024773991987551664,0.000063150192590535382,0.000014039407001687048,2.719734199252653e-6,4.5791076070914785e-7,6.6710757239095658e-8,8.3550040554637377e-9,8.9143729803107922e-10,8.0024546606621943e-11,5.9415678526567375e-12,3.5615685017674872e-13,1.6635476817361494e-14,5.724769558497759e-16,1.3133138989704073e-17,1.5962915083689538e-19
0.049245268080963999,0.097383703976215847,0.070955608848262952,0.048529166756106816,0.069777666609595599,0.057574745225191587,0.046358539084003669,0.061811772234057932,0.050675322823079138,0.044903211159836639,0.057344125547366178,0.047054536343177192,0.043416505665004487,0.054337167288332151,0.045594149873974887,0.04152371343609958,0.051969057172947991,0.045992964267199865,0.039429745961605978,0.049090350238266134,0.048144531097687445,0.038490370053121214,0.04420599391070936,0.050466229839055807,0.041670824959740405,0.03810515196344156,0.047639256326723759,0.049272014935298902,0.03929236269312285,0.037493513557496129,0.047453869101372307,0.051486415640080256,0.0426383021925605,0.034396143530550542,0.038668927718927733,0.05062558409013488,0.057325691817766402,0.052277042082831778,0.038797467446120246,0.023936446336286309,0.012499461334844746,0.0055991172070127412,0.0021722998600186625,0.00073485056893349672,0.00021770844005931217,0.00005663207949376726,0.000012947454116638557,2.6003553625890014e-6,4.5791076070914785e-7,7.0461926996703869e-8,9.42661486026702e-9,1.0887490226727508e-9,1.0753129190984374e-10,8.9662145898137352e-12,6.202533679407124e-13,3.4738643840337972e-14,1.5199475844917509e-15,4.9113585970515862e-17,1.0602592374870244e-18,1.2151658946400379e-20
0.030126572099357316,0.08227164955629102,0.088414936852960429,0.052647745827093556,0.055188887173265372,0.070090875507429111,0.051101843445672142,0.048689108102303249,0.062036415288902133,0.049447128673248333,0.044903211159836639,0.057179260223492513,0.049154304772327464,0.041989693780598388,0.053065761091589131,0.050337395724077482,0.040266234329541095,0.048087930789457202,0.05216549032474685,0.041451698864600718,0.041856398240905377,0.051539584920862927,0.04706473915567362,0.03827413227351319,0.044262901919915724,0.051884243074491056,0.045157036789029428,0.037060470444424415,0.042713772724162559,0.052151190352300268,0.049529044420638989,0.038662802653967317,0.035066781967721398,0.043766638143464862,0.05511479991325053,0.057795609328761842,0.049250727641288034,0.034685630334198492,0.020588738600293553,0.010463556614334778,0.0046064100179795454,0.0017714870022219004,0.0005986629394714501,0.00017849451189611248,0.000047065501683478299,0.000010986490225995721,2.2698455829679563e-6,4.1447138112287166e-7,6.6710757239095658e-8,9.42661486026702e-9,1.1629281302439837e-9,1.2432070429292097e-10,1.1403383814259059e-11,8.857697656643618e-13,5.7240986591986662e-14,3.0025456349233116e-15,1.2332992875184295e-16,3.7493102628047731e-18,7.6304433257120249e-20,8.259966301593518e-22
0.016306671731706675,0.059212831603436447,0.091503686995278242,0.072334082581290326,0.047120869338049168,0.060964078580425131,0.067848524210269727,0.04852035862723887,0.049650465398381126,0.062036415288902133,0.050675322823079138,0.043831567170251591,0.05594132822058391,0.053448143113165443,0.041823946915092019,0.048621373161061889,0.055155645814493273,0.044701912978802785,0.041437843499746867,0.051814214400195704,0.051385827021197695,0.04066192746086271,0.042162044981240364,0.052215646493879621,0.050303626848938848,0.039803132135841404,0.039762554285571387,0.050155914367972415,0.053784892966788253,0.044835768167543395,0.035910928435851769,0.038791694011584213,0.050401462076467141,0.058863162463182896,0.056514746694151848,0.044726756525477273,0.029730586544208939,0.016887825765737162,0.0083078061654421543,0.0035747558111406009,0.0013551467605440063,0.00045491908676801411,0.00013570721268558705,0.00003605106671075053,8.5368701454613529e-6,1.8017861094638621e-6,3.3856980560526329e-7,5.6519831005520827e-8,8.3550040554637377e-9,1.0887490226727508e-9,1.2432070429292097e-10,1.2342343452554811e-11,1.0545469783252808e-12,7.6512552193204327e-14,4.6302239772709654e-15,2.2797376974934521e-16,8.8085723812069072e-18,2.5240868490368685e-19,4.8510150288408786e-21,4.9676544145085691e-23
0.0077207540175096292,0.036121799402218214,0.076676678285753126,0.088175971586080935,0.061481135275816806,0.046998487912852235,0.06352607447113407,0.066766765192209691,0.04852035862723887,0.048689108102303249,0.061811772234057932,0.054569045051889688,0.043192231337295471,0.051913587312036851,0.058138811509768212,0.046773021443148415,0.042553997043103147,0.053257494342941673,0.054621687635278436,0.043306515921990143,0.041946898609760065,0.052440719653135529,0.054037337333100935,0.043471313961854765,0.039187087279413324,0.048144299319970966,0.0557922837205103,0.050406875366340816,0.039336327924049598,0.036847353288683546,0.046018764586286591,0.057392843558272999,0.060542817911518878,0.052808736701290086,0.038637800797411002,0.024134648952504465,0.013058821109058892,0.0061887297529044234,0.0025900031170677053,0.00096297303662411181,0.00031945988143332144,0.000094839278817448548,0.000025241758167643628,6.0279993361438771e-6,1.2915840206073538e-6,2.4806674217147954e-7,4.2631939575321934e-8,6.5380464295626556e-9,8.9143729803107922e-10,1.0753129190984374e-10,1.1403383814259059e-11,1.0545469783252808e-12,8.4158561031170041e-14,5.7176838029078056e-15,3.2475211267007618e-16,1.5039416494644344e-17,5.4766583215302707e-19,1.4817933142266687e-20,2.6936781409019221e-22,2.6133841554381783e-24
0.003151706712712017,0.018509519983875611,0.05177279265637721,0.083704596801848566,0.083103835777767699,0.056770170188514797,0.047415462000858882,0.06352607447113407,0.067848524210269727,0.051101843445672142,0.046358539084003669,0.059556066172580068,0.060549480253372023,0.046710613168170305,0.045434454281054812,0.057200701159605579,0.057065386650551228,0.044879061880958097,0.043371372251855899,0.054250107326053809,0.056992068287378214,0.046472296437814374,0.040102994006091597,0.047695288142740649,0.05722595154775233,0.054655578483362329,0.043271357708720924,0.037234352398935251,0.043476178259241241,0.055602726245255134,0.062537660065754782,0.05870444797181895,0.046317780418900559,0.031232060794262667,0.018269316458014688,0.0093798255168141455,0.0042644170165670224,0.0017281668558566152,0.0006273195740450735,0.00020468830512346744,0.000060178554475498759,0.000015965189560547446,3.8244948453636021e-6,8.2717994562509693e-7,1.6139756903563305e-7,2.836581615523925e-8,4.4801647515201322e-9,6.3391232149197819e-10,8.0024546606621943e-11,8.9662145898137352e-12,8.857697656643618e-13,7.6512552193204327e-14,5.7176838029078056e-15,3.6457917977623538e-16,1.947587241201125e-17,8.4997995285977522e-19,2.9223252133330697e-20,7.4780229234869569e-22,1.2877625132304962e-23,1.1853506027621118e-25
0.001088439323903818,0.007852189855008471,0.027976508902149603,0.060590530943027242,0.085572801122074408,0.081048006356267487,0.056770170188514797,0.046998487912852235,0.060964078580425131,0.070090875507429111,0.057574745225191587,0.045431418250335268,0.053061446152937735,0.063909924904050897,0.057450338658971966,0.044878681876545385,0.047100098591242993,0.058783133795083361,0.059529035771403973,0.047869868834560876,0.041693829003301444,0.049622329393949888,0.059683263971811381,0.057878618955260564,0.046352921698747223,0.03867546134097806,0.043124939865580572,0.055203449878170145,0.064171427304963573,0.06303952383394351,0.052349673259782778,0.037298269017761678,0.023134729054096084,0.012639711911640575,0.0061378926401591741,0.0026673096151267437,0.0010426184963148155,0.00036798060596558836,0.00011758727164204589,0.000034083081806284351,8.9710131870253441e-6,2.1451545307740691e-6,4.659195636503578e-7,9.1845690955635806e-8,1.6409664357171482e-8,2.6518929895517701e-9,3.8658981895072192e-10,5.0660338617491106e-11,5.9415678526567375e-12,6.202533679407124e-13,5.7240986591986662e-14,4.6302239772709654e-15,3.2475211267007618e-16,1.947587241201125e-17,9.8044739511134162e-19,4.0397286285360314e-20,1.3135061845058692e-21,3.1838251557265815e-23,5.2013344204637478e-25,4.5484428535730135e-27
0.0003099302661524259,0.0026971632021534544,0.011912983595447788,0.033182294655968539,0.063315783319670136,0.085572801122074408,0.083103835777767699,0.061481135275816806,0.047120869338049168,0.055188887173265372,0.069777666609595599,0.067745485591667207,0.052245933737459679,0.045975493857058192,0.056332103080275725,0.065983741094080525,0.060083673820926412,0.047033182888116797,0.044577048442531293,0.055061585460022703,0.064065475127899037,0.060113208916880642,0.047729961016597193,0.040306967806672623,0.045097996981096813,0.057443035678153481,0.066988756514003568,0.066734586864229002,0.056708614474433783,0.041651424525721671,0.026801422348597578,0.01527714377921137,0.0077807510104751554,0.0035641857598442885,0.0014758432278324934,0.00055450917023943254,0.00018957787677850129,0.000059094929806673358,0.000016818030949463079,4.3730418960769748e-6,1.0391145517190199e-6,2.2557061527339364e-7,4.4698636024305722e-8,8.0748496931173637e-9,1.3274264860130821e-9,1.9809890254752917e-10,2.6756652298013197e-11,3.2585394973375553e-12,3.5615685017674872e-13,3.4738643840337972e-14,3.0025456349233116e-15,2.2797376974934521e-16,1.5039416494644344e-17,8.4997995285977522e-19,4.0397286285360314e-20,1.5740966879541897e-21,4.8479049027557837e-23,1.11471932966793e-24,1.7299782606349375e-26,1.4390636342307129e-28
0.000070129906369697242,0.00072498814227182356,0.003883736016561982,0.01347633506528531,0.033182294655968539,0.060590530943027242,0.083704596801848566,0.088175971586080935,0.072334082581290326,0.052647745827093556,0.048529166756106816,0.061307597072041583,0.073297734973831468,0.069345058229571188,0.054408039913101894,0.046078905536385922,0.05296892268794217,0.065739717965239733,0.069350104860592181,0.059794942194132224,0.046825508980084088,0.042655641097334352,0.050560500638414061,0.063660119018558241,0.072083063998507308,0.070297027433748236,0.059210464869555517,0.043600014878821303,0.028400980906381033,0.016525066635349775,0.0086538817901665816,0.0041028630676003074,0.0017690375535236247,0.00069609211961029445,0.00025061891246331078,0.000082720839442050879,0.000025064132060005512,6.9773298959496933e-6,1.7852091971743553e-6,4.1979109879401838e-7,9.0683154373769664e-8,1.7980421679444842e-8,3.2681725035324191e-9,5.4363251416840816e-10,8.2577186589859431e-11,1.1423510462169099e-11,1.4344770801357918e-12,1.6285693617805019e-13,1.6635476817361494e-14,1.5199475844917509e-15,1.2332992875184295e-16,8.8085723812069072e-18,5.4766583215302707e-19,2.9223252133330697e-20,1.3135061845058692e-21,4.8479049027557837e-23,1.4163275653852761e-24,3.0936485248089088e-26,4.5668674605078265e-28,3.6180682828899567e-30
0.000011908246423474989,0.0001443289787819714,0.00092109742266595519,0.003883736016561982,0.011912983595447788,0.027976508902149603,0.05177279265637721,0.076676678285753126,0.091503686995278242,0.088414936852960429,0.070955608848262952,0.053293634891373459,0.049132240857105122,0.05996343116677563,0.074234080997625971,0.078345176326166159,0.068690371607761873,0.053736170553719262,0.045618008134058636,0.050063681110359288,0.063084897407892227,0.075395201798674439,0.079316842973274112,0.072746807763479451,0.058643505546053889,0.041992708127777925,0.026960236149822501,0.015636458806077305,0.0082412557727111024,0.0039655531772271354,0.0017484022711922924,0.00070831270860291462,0.00026423349209823056,0.000090913028159085898,0.000028882498815974099,8.478768349844358e-6,2.3008101729689768e-6,5.7715533094732872e-7,1.3379574241821618e-7,2.8646100151753038e-8,5.6592509164926474e-9,1.0303254072326029e-9,1.7258749498201757e-10,2.654560909594004e-11,3.7399479088861691e-12,4.812322628575433e-13,5.6355718041841057e-14,5.9813272039370196e-15,5.724769558497759e-16,4.9113585970515862e-17,3.7493102628047731e-18,2.5240868490368685e-19,1.4817933142266687e-20,7.4780229234869569e-22,3.1838251557265815e-23,1.11471932966793e-24,3.0936485248089088e-26,6.4275311768128452e-28,9.0364698249971198e-30,6.8261967793321961e-32
1.3713936689567683e-6,0.000019267228685402282,0.0001443289787819714,0.00072498814227182356,0.0026971632021534544,0.007852189855008471,0.018509519983875611,0.036121799402218214,0.059212831603436447,0.08227164955629102,0.097383703976215847,0.098557933870447452,0.086066148775825304,0.067269513858730591,0.052707898943063985,0.049931164768580679,0.05935052895263648,0.074723736534392289,0.087390327774124267,0.091042405116770812,0.084177953306166765,0.069530004544725307,0.05171448263106913,0.034880463941982936,0.021458588087668691,0.012097359934617538,0.006272811928253465,0.0030005251491053296,0.0013271184645669253,0.00054374433822324868,0.00020666396239928158,0.000072941663335232352,0.00002392470026752548,7.2958068270359661e-6,2.0688969636152678e-6,5.4553014079544984e-7,1.337164462152736e-7,3.045129963902605e-8,6.4379221803033998e-9,1.2622911761556898e-9,2.2923810633611441e-10,3.8498342558203411e-11,5.9676314726861673e-12,8.5190091390070426e-13,1.1169909494389496e-13,1.3409916570009654e-14,1.4686571388914229e-15,1.4609887571716368e-16,1.3133138989704073e-17,1.0602592374870244e-18,7.6304433257120249e-20,4.8510150288408786e-21,2.6936781409019221e-22,1.2877625132304962e-23,5.2013344204637478e-25,1.7299782606349375e-26,4.5668674605078265e-28,9.0364698249971198e-30,1.2113497497088093e-31,8.7347528513937254e-34
8.5044167811976725e-8,1.3713936689567683e-6,0.000011908246423474989,0.000070129906369697242,0.0003099302661524259,0.001088439323903818,0.003151706712712017,0.0077207540175096292,0.016306671731706675,0.030126572099357316,0.049245268080963999,0.071878437532900424,0.094389401370242707,0.11221712823261587,0.1214214092247445,0.12010870677656796,0.10903291333163369,0.091132174483002329,0.07033111000478189,0.050239821486355789,0.03328836093879681,0.020496189656503443,0.011745498126590251,0.0062729067556807828,0.0031257669638847949,0.0014545995411924009,0.00063264719472130653,0.00025731877568804383,0.000097918656400592784,0.000034871474209483598,0.000011623824736494533,3.6266169037256587e-6,1.0589250028314561e-6,2.8927626644778534e-7,7.3901312868587151e-8,1.7645046000693181e-8,3.9345269156129485e-9,8.1856395937267212e-10,1.5871274420261838e-10,2.8641026037557528e-11,4.8028800281760227e-12,7.4706538361132039e-13,1.0755741723344046e-13,1.4298278075428678e-14,1.7500808153508063e-15,1.9657866107758765e-16,2.0186347475279853e-17,1.8865977691368532e-18,1.5962915083689538e-19,1.2151658946400379e-20,8.259966301593518e-22,4.9676544145085691e-23,2.6133841554381783e-24,1.1853506027621118e-25,4.5484428535730135e-27,1.4390636342307129e-28,3.6180682828899567e-30,6.8261967793321961e-32,8.7347528513937254e-34,6.018531076210112e-36
